,item_id,item_name,category,price,order_details_id,order_id,order_date,order_time
3482,108,Tofu Pad Thai,Asian,14.5,6473,2864,2/17/23,5:30:42 PM
3483,108,Tofu Pad Thai,Asian,14.5,6504,2879,2/17/23,8:04:09 PM
3484,108,Tofu Pad Thai,Asian,14.5,6514,2883,2/17/23,9:51:06 PM
3485,108,Tofu Pad Thai,Asian,14.5,6516,2884,2/17/23,10:06:26 PM
3486,108,Tofu Pad Thai,Asian,14.5,6537,2894,2/18/23,12:06:02 PM
3487,108,Tofu Pad Thai,Asian,14.5,6550,2896,2/18/23,12:20:01 PM
3488,108,Tofu Pad Thai,Asian,14.5,6576,2908,2/18/23,2:17:18 PM
3489,108,Tofu Pad Thai,Asian,14.5,6627,2930,2/18/23,6:39:01 PM
3490,108,Tofu Pad Thai,Asian,14.5,6630,2931,2/18/23,6:43:05 PM
3491,108,Tofu Pad Thai,Asian,14.5,6657,2941,2/18/23,8:27:48 PM
3492,108,Tofu Pad Thai,Asian,14.5,6661,2942,2/18/23,8:34:26 PM
3493,108,Tofu Pad Thai,Asian,14.5,6669,2944,2/18/23,9:17:25 PM
3494,108,Tofu Pad Thai,Asian,14.5,6692,2953,2/19/23,12:20:32 PM
3495,108,Tofu Pad Thai,Asian,14.5,6694,2954,2/19/23,12:21:49 PM
3496,108,Tofu Pad Thai,Asian,14.5,6741,2973,2/19/23,3:04:17 PM
3497,108,Tofu Pad Thai,Asian,14.5,6753,2980,2/19/23,4:48:44 PM
3498,108,Tofu Pad Thai,Asian,14.5,6783,2997,2/19/23,7:38:24 PM
3499,108,Tofu Pad Thai,Asian,14.5,6854,3027,2/20/23,1:41:20 PM
3500,108,Tofu Pad Thai,Asian,14.5,6864,3030,2/20/23,1:59:16 PM
3501,108,Tofu Pad Thai,Asian,14.5,6886,3039,2/20/23,3:48:51 PM
3502,108,Tofu Pad Thai,Asian,14.5,6952,3068,2/20/23,8:45:09 PM
3503,108,Tofu Pad Thai,Asian,14.5,6956,3071,2/20/23,9:14:34 PM
3504,108,Tofu Pad Thai,Asian,14.5,6960,3072,2/20/23,9:28:46 PM
3505,108,Tofu Pad Thai,Asian,14.5,6961,3072,2/20/23,9:28:46 PM
3506,108,Tofu Pad Thai,Asian,14.5,6997,3087,2/21/23,12:59:13 PM
3507,108,Tofu Pad Thai,Asian,14.5,7004,3090,2/21/23,2:03:29 PM
3508,108,Tofu Pad Thai,Asian,14.5,7036,3102,2/21/23,4:32:10 PM
3509,108,Tofu Pad Thai,Asian,14.5,7053,3110,2/21/23,5:54:51 PM
3510,108,Tofu Pad Thai,Asian,14.5,7061,3113,2/21/23,6:13:22 PM
3511,108,Tofu Pad Thai,Asian,14.5,7073,3122,2/21/23,7:29:14 PM
3512,108,Tofu Pad Thai,Asian,14.5,7099,3134,2/22/23,11:40:25 AM
3513,108,Tofu Pad Thai,Asian,14.5,7114,3138,2/22/23,1:02:28 PM
3514,108,Tofu Pad Thai,Asian,14.5,7132,3145,2/22/23,3:41:07 PM
3515,108,Tofu Pad Thai,Asian,14.5,7138,3147,2/22/23,3:59:59 PM
3516,108,Tofu Pad Thai,Asian,14.5,7161,3157,2/22/23,7:34:23 PM
3517,108,Tofu Pad Thai,Asian,14.5,7188,3170,2/22/23,10:13:50 PM
3518,108,Tofu Pad Thai,Asian,14.5,7193,3172,2/23/23,11:52:30 AM
3519,108,Tofu Pad Thai,Asian,14.5,7224,3187,2/23/23,1:27:18 PM
3520,108,Tofu Pad Thai,Asian,14.5,7255,3197,2/23/23,4:36:02 PM
3521,108,Tofu Pad Thai,Asian,14.5,7281,3207,2/23/23,5:34:41 PM
3522,108,Tofu Pad Thai,Asian,14.5,7283,3208,2/23/23,5:41:51 PM
3523,108,Tofu Pad Thai,Asian,14.5,7285,3210,2/23/23,6:05:29 PM
3524,108,Tofu Pad Thai,Asian,14.5,7290,3211,2/23/23,6:22:26 PM
3525,108,Tofu Pad Thai,Asian,14.5,7304,3218,2/23/23,7:57:22 PM
3526,108,Tofu Pad Thai,Asian,14.5,7308,3221,2/23/23,9:09:47 PM
3527,108,Tofu Pad Thai,Asian,14.5,7316,3225,2/24/23,11:44:17 AM
3528,108,Tofu Pad Thai,Asian,14.5,7317,3226,2/24/23,11:56:22 AM
3529,108,Tofu Pad Thai,Asian,14.5,7372,3249,2/24/23,3:18:55 PM
3530,108,Tofu Pad Thai,Asian,14.5,7389,3256,2/24/23,5:31:07 PM
3531,108,Tofu Pad Thai,Asian,14.5,7408,3264,2/24/23,6:19:39 PM
3532,108,Tofu Pad Thai,Asian,14.5,7489,3296,2/25/23,12:45:11 PM
3533,108,Tofu Pad Thai,Asian,14.5,7498,3302,2/25/23,1:24:42 PM
3534,108,Tofu Pad Thai,Asian,14.5,7502,3304,2/25/23,1:36:09 PM
3535,108,Tofu Pad Thai,Asian,14.5,7514,3309,2/25/23,3:11:35 PM
3536,108,Tofu Pad Thai,Asian,14.5,7547,3323,2/25/23,5:45:10 PM
3537,108,Tofu Pad Thai,Asian,14.5,7573,3337,2/25/23,8:15:01 PM
3538,108,Tofu Pad Thai,Asian,14.5,7618,3357,2/26/23,1:07:13 PM
3539,108,Tofu Pad Thai,Asian,14.5,7671,3377,2/26/23,4:32:16 PM
3540,108,Tofu Pad Thai,Asian,14.5,7677,3381,2/26/23,5:22:05 PM
3541,108,Tofu Pad Thai,Asian,14.5,7691,3387,2/26/23,5:51:35 PM
3542,108,Tofu Pad Thai,Asian,14.5,7729,3402,2/27/23,11:51:02 AM
3543,108,Tofu Pad Thai,Asian,14.5,7753,3413,2/27/23,12:54:17 PM
3544,108,Tofu Pad Thai,Asian,14.5,7810,3434,2/27/23,4:45:33 PM
3545,108,Tofu Pad Thai,Asian,14.5,7825,3441,2/27/23,5:38:46 PM
3546,108,Tofu Pad Thai,Asian,14.5,7853,3451,2/27/23,6:46:17 PM
3547,108,Tofu Pad Thai,Asian,14.5,7855,3452,2/27/23,6:47:21 PM
3548,108,Tofu Pad Thai,Asian,14.5,7933,3484,2/28/23,1:57:51 PM
3549,108,Tofu Pad Thai,Asian,14.5,8030,3524,2/28/23,9:14:22 PM
3550,108,Tofu Pad Thai,Asian,14.5,8037,3527,2/28/23,9:30:14 PM
3551,108,Tofu Pad Thai,Asian,14.5,8046,3530,2/28/23,11:05:17 PM
3552,108,Tofu Pad Thai,Asian,14.5,8069,3539,3/1/23,2:08:51 PM
3553,108,Tofu Pad Thai,Asian,14.5,8086,3548,3/1/23,3:57:50 PM
3554,108,Tofu Pad Thai,Asian,14.5,8127,3569,3/1/23,7:39:29 PM
3555,108,Tofu Pad Thai,Asian,14.5,8147,3579,3/1/23,10:59:18 PM
3556,108,Tofu Pad Thai,Asian,14.5,8221,3610,3/2/23,4:19:32 PM
3557,108,Tofu Pad Thai,Asian,14.5,8222,3610,3/2/23,4:19:32 PM
3558,108,Tofu Pad Thai,Asian,14.5,8239,3618,3/2/23,5:33:55 PM
3559,108,Tofu Pad Thai,Asian,14.5,8251,3623,3/2/23,6:20:06 PM
3560,108,Tofu Pad Thai,Asian,14.5,8265,3629,3/2/23,7:09:34 PM
3561,108,Tofu Pad Thai,Asian,14.5,8277,3634,3/2/23,9:16:40 PM
3562,108,Tofu Pad Thai,Asian,14.5,8323,3654,3/3/23,1:38:34 PM
3563,108,Tofu Pad Thai,Asian,14.5,8330,3655,3/3/23,1:39:24 PM
3564,108,Tofu Pad Thai,Asian,14.5,8350,3660,3/3/23,2:08:53 PM
3565,108,Tofu Pad Thai,Asian,14.5,8362,3664,3/3/23,3:55:09 PM
3566,108,Tofu Pad Thai,Asian,14.5,8377,3670,3/3/23,5:27:05 PM
3567,108,Tofu Pad Thai,Asian,14.5,8379,3671,3/3/23,5:27:27 PM
3568,108,Tofu Pad Thai,Asian,14.5,8402,3683,3/3/23,7:56:12 PM
3569,108,Tofu Pad Thai,Asian,14.5,8424,3692,3/4/23,11:31:04 AM
3570,108,Tofu Pad Thai,Asian,14.5,8430,3693,3/4/23,11:34:38 AM
3571,108,Tofu Pad Thai,Asian,14.5,8446,3702,3/4/23,12:53:29 PM
3572,108,Tofu Pad Thai,Asian,14.5,8458,3705,3/4/23,1:15:42 PM
3573,108,Tofu Pad Thai,Asian,14.5,8494,3721,3/4/23,4:15:28 PM
3574,108,Tofu Pad Thai,Asian,14.5,8498,3724,3/4/23,4:38:05 PM
3575,108,Tofu Pad Thai,Asian,14.5,8513,3729,3/4/23,5:52:09 PM
3576,108,Tofu Pad Thai,Asian,14.5,8514,3729,3/4/23,5:52:09 PM
3577,108,Tofu Pad Thai,Asian,14.5,8559,3749,3/4/23,9:02:21 PM
3578,108,Tofu Pad Thai,Asian,14.5,8576,3756,3/5/23,12:30:24 PM
3579,108,Tofu Pad Thai,Asian,14.5,8585,3764,3/5/23,1:06:59 PM
3580,108,Tofu Pad Thai,Asian,14.5,8593,3767,3/5/23,1:26:19 PM
3581,108,Tofu Pad Thai,Asian,14.5,8605,3774,3/5/23,1:47:15 PM
3582,108,Tofu Pad Thai,Asian,14.5,8652,3790,3/5/23,4:12:59 PM
3583,108,Tofu Pad Thai,Asian,14.5,8654,3792,3/5/23,4:39:37 PM
3584,108,Tofu Pad Thai,Asian,14.5,8657,3793,3/5/23,5:04:01 PM
3585,108,Tofu Pad Thai,Asian,14.5,8707,3817,3/6/23,12:13:16 PM
3586,108,Tofu Pad Thai,Asian,14.5,8712,3819,3/6/23,12:24:41 PM
3587,108,Tofu Pad Thai,Asian,14.5,8716,3821,3/6/23,12:29:52 PM
3588,108,Tofu Pad Thai,Asian,14.5,8734,3828,3/6/23,12:48:55 PM
3589,108,Tofu Pad Thai,Asian,14.5,8753,3836,3/6/23,2:13:38 PM
3590,108,Tofu Pad Thai,Asian,14.5,8767,3845,3/6/23,4:01:00 PM
3591,108,Tofu Pad Thai,Asian,14.5,8798,3860,3/6/23,6:59:18 PM
3592,108,Tofu Pad Thai,Asian,14.5,8859,3885,3/7/23,12:08:34 PM
3593,108,Tofu Pad Thai,Asian,14.5,8900,3900,3/7/23,4:26:19 PM
3594,108,Tofu Pad Thai,Asian,14.5,8944,3919,3/7/23,7:48:54 PM
3595,108,Tofu Pad Thai,Asian,14.5,8945,3919,3/7/23,7:48:54 PM
3596,108,Tofu Pad Thai,Asian,14.5,8979,3935,3/7/23,10:42:37 PM
3597,108,Tofu Pad Thai,Asian,14.5,8990,3940,3/8/23,12:29:28 PM
3598,108,Tofu Pad Thai,Asian,14.5,8991,3940,3/8/23,12:29:28 PM
3599,108,Tofu Pad Thai,Asian,14.5,9072,3977,3/8/23,5:52:16 PM
3600,108,Tofu Pad Thai,Asian,14.5,9079,3981,3/8/23,6:19:19 PM
3601,108,Tofu Pad Thai,Asian,14.5,9109,3995,3/8/23,8:47:41 PM
3602,108,Tofu Pad Thai,Asian,14.5,9117,3999,3/8/23,9:47:00 PM
3603,108,Tofu Pad Thai,Asian,14.5,9130,4005,3/9/23,12:40:14 PM
3604,108,Tofu Pad Thai,Asian,14.5,9131,4005,3/9/23,12:40:14 PM
3605,108,Tofu Pad Thai,Asian,14.5,9137,4008,3/9/23,1:03:47 PM
3606,108,Tofu Pad Thai,Asian,14.5,9155,4014,3/9/23,1:39:39 PM
3607,108,Tofu Pad Thai,Asian,14.5,9166,4015,3/9/23,2:05:48 PM
3608,108,Tofu Pad Thai,Asian,14.5,9186,4024,3/9/23,4:26:31 PM
3609,108,Tofu Pad Thai,Asian,14.5,9192,4027,3/9/23,4:50:50 PM
3610,108,Tofu Pad Thai,Asian,14.5,9237,4048,3/9/23,7:42:52 PM
3611,108,Tofu Pad Thai,Asian,14.5,9248,4052,3/9/23,8:51:47 PM
3612,108,Tofu Pad Thai,Asian,14.5,9255,4056,3/10/23,11:25:36 AM
3613,108,Tofu Pad Thai,Asian,14.5,9261,4058,3/10/23,11:36:03 AM
3614,108,Tofu Pad Thai,Asian,14.5,9291,4070,3/10/23,1:09:33 PM
3615,108,Tofu Pad Thai,Asian,14.5,9293,4071,3/10/23,1:11:32 PM
3616,108,Tofu Pad Thai,Asian,14.5,9295,4072,3/10/23,1:19:51 PM
3617,108,Tofu Pad Thai,Asian,14.5,9306,4077,3/10/23,1:55:11 PM
3618,108,Tofu Pad Thai,Asian,14.5,9319,4080,3/10/23,2:38:10 PM
3619,108,Tofu Pad Thai,Asian,14.5,9324,4083,3/10/23,2:53:51 PM
3620,108,Tofu Pad Thai,Asian,14.5,9346,4093,3/10/23,5:11:16 PM
3621,108,Tofu Pad Thai,Asian,14.5,9436,4131,3/11/23,1:45:13 PM
3622,108,Tofu Pad Thai,Asian,14.5,9450,4136,3/11/23,2:33:24 PM
3623,108,Tofu Pad Thai,Asian,14.5,9504,4163,3/11/23,6:28:15 PM
3624,108,Tofu Pad Thai,Asian,14.5,9524,4173,3/11/23,10:03:13 PM
3625,108,Tofu Pad Thai,Asian,14.5,9564,4189,3/12/23,1:15:42 PM
3626,108,Tofu Pad Thai,Asian,14.5,9633,4221,3/12/23,7:07:06 PM
3627,108,Tofu Pad Thai,Asian,14.5,9636,4224,3/12/23,8:19:32 PM
3628,108,Tofu Pad Thai,Asian,14.5,9646,4228,3/13/23,11:21:11 AM
3629,108,Tofu Pad Thai,Asian,14.5,9652,4232,3/13/23,12:22:05 PM
3630,108,Tofu Pad Thai,Asian,14.5,9677,4238,3/13/23,12:57:25 PM
3631,108,Tofu Pad Thai,Asian,14.5,9692,4245,3/13/23,1:35:44 PM
3632,108,Tofu Pad Thai,Asian,14.5,9696,4247,3/13/23,2:34:24 PM
3633,108,Tofu Pad Thai,Asian,14.5,9712,4254,3/13/23,4:59:32 PM
3634,108,Tofu Pad Thai,Asian,14.5,9734,4264,3/13/23,5:48:27 PM
3635,108,Tofu Pad Thai,Asian,14.5,9746,4268,3/13/23,6:30:51 PM
3636,108,Tofu Pad Thai,Asian,14.5,9747,4269,3/13/23,6:44:54 PM
3637,108,Tofu Pad Thai,Asian,14.5,9781,4285,3/13/23,8:07:36 PM
3638,108,Tofu Pad Thai,Asian,14.5,9875,4322,3/14/23,4:34:46 PM
3639,108,Tofu Pad Thai,Asian,14.5,9890,4330,3/14/23,5:50:48 PM
3640,108,Tofu Pad Thai,Asian,14.5,9927,4350,3/14/23,9:02:43 PM
3641,108,Tofu Pad Thai,Asian,14.5,9948,4358,3/15/23,12:08:34 PM
3642,108,Tofu Pad Thai,Asian,14.5,10020,4385,3/15/23,5:13:38 PM
3643,108,Tofu Pad Thai,Asian,14.5,10023,4386,3/15/23,5:30:07 PM
3644,108,Tofu Pad Thai,Asian,14.5,10029,4389,3/15/23,6:28:12 PM
3645,108,Tofu Pad Thai,Asian,14.5,10041,4394,3/15/23,6:56:08 PM
3646,108,Tofu Pad Thai,Asian,14.5,10061,4403,3/15/23,10:17:47 PM
3647,108,Tofu Pad Thai,Asian,14.5,10077,4413,3/16/23,12:23:40 PM
3648,108,Tofu Pad Thai,Asian,14.5,10078,4414,3/16/23,12:24:49 PM
3649,108,Tofu Pad Thai,Asian,14.5,10091,4421,3/16/23,1:13:23 PM
3650,108,Tofu Pad Thai,Asian,14.5,10148,4444,3/16/23,5:28:55 PM
3651,108,Tofu Pad Thai,Asian,14.5,10235,4481,3/17/23,1:46:18 PM
3652,108,Tofu Pad Thai,Asian,14.5,10237,4482,3/17/23,1:57:38 PM
3653,108,Tofu Pad Thai,Asian,14.5,10250,4483,3/17/23,2:14:26 PM
3654,108,Tofu Pad Thai,Asian,14.5,10260,4488,3/17/23,2:57:23 PM
3655,108,Tofu Pad Thai,Asian,14.5,10300,4506,3/17/23,5:18:34 PM
3656,108,Tofu Pad Thai,Asian,14.5,10313,4511,3/17/23,5:57:13 PM
3657,108,Tofu Pad Thai,Asian,14.5,10338,4523,3/17/23,7:27:52 PM
3658,108,Tofu Pad Thai,Asian,14.5,10391,4548,3/18/23,12:29:44 PM
3659,108,Tofu Pad Thai,Asian,14.5,10413,4557,3/18/23,1:24:33 PM
3660,108,Tofu Pad Thai,Asian,14.5,10416,4560,3/18/23,1:33:58 PM
3661,108,Tofu Pad Thai,Asian,14.5,10429,4566,3/18/23,2:59:13 PM
3662,108,Tofu Pad Thai,Asian,14.5,10461,4582,3/18/23,6:27:57 PM
3663,108,Tofu Pad Thai,Asian,14.5,10478,4591,3/18/23,8:04:42 PM
3664,108,Tofu Pad Thai,Asian,14.5,10496,4602,3/18/23,10:28:11 PM
3665,108,Tofu Pad Thai,Asian,14.5,10510,4608,3/19/23,11:45:56 AM
3666,108,Tofu Pad Thai,Asian,14.5,10517,4611,3/19/23,12:26:04 PM
3667,108,Tofu Pad Thai,Asian,14.5,10518,4611,3/19/23,12:26:04 PM
3668,108,Tofu Pad Thai,Asian,14.5,10534,4617,3/19/23,1:14:22 PM
3669,108,Tofu Pad Thai,Asian,14.5,10566,4627,3/19/23,4:04:23 PM
3670,108,Tofu Pad Thai,Asian,14.5,10574,4630,3/19/23,4:51:19 PM
3671,108,Tofu Pad Thai,Asian,14.5,10586,4635,3/19/23,5:45:58 PM
3672,108,Tofu Pad Thai,Asian,14.5,10611,4645,3/19/23,7:21:02 PM
3673,108,Tofu Pad Thai,Asian,14.5,10622,4650,3/19/23,7:48:15 PM
3674,108,Tofu Pad Thai,Asian,14.5,10638,4659,3/19/23,9:53:59 PM
3675,108,Tofu Pad Thai,Asian,14.5,10654,4665,3/20/23,12:39:39 PM
3676,108,Tofu Pad Thai,Asian,14.5,10697,4683,3/20/23,3:03:44 PM
3677,108,Tofu Pad Thai,Asian,14.5,10728,4699,3/20/23,6:44:52 PM
3678,108,Tofu Pad Thai,Asian,14.5,10751,4709,3/20/23,7:34:01 PM
3679,108,Tofu Pad Thai,Asian,14.5,10757,4711,3/20/23,7:52:39 PM
3680,108,Tofu Pad Thai,Asian,14.5,10765,4716,3/20/23,8:33:22 PM
3681,108,Tofu Pad Thai,Asian,14.5,10775,4722,3/20/23,9:49:53 PM
3682,108,Tofu Pad Thai,Asian,14.5,10796,4729,3/21/23,11:56:23 AM
3683,108,Tofu Pad Thai,Asian,14.5,10835,4742,3/21/23,2:06:43 PM
3684,108,Tofu Pad Thai,Asian,14.5,10851,4750,3/21/23,3:17:26 PM
3685,108,Tofu Pad Thai,Asian,14.5,10884,4765,3/21/23,6:53:49 PM
3686,108,Tofu Pad Thai,Asian,14.5,10928,4786,3/22/23,12:54:56 PM
3687,108,Tofu Pad Thai,Asian,14.5,10933,4789,3/22/23,1:56:27 PM
3688,108,Tofu Pad Thai,Asian,14.5,10934,4789,3/22/23,1:56:27 PM
3689,108,Tofu Pad Thai,Asian,14.5,10948,4795,3/22/23,4:01:29 PM
3690,108,Tofu Pad Thai,Asian,14.5,10971,4806,3/22/23,6:14:21 PM
3691,108,Tofu Pad Thai,Asian,14.5,11003,4822,3/23/23,11:31:48 AM
3692,108,Tofu Pad Thai,Asian,14.5,11010,4825,3/23/23,11:48:12 AM
3693,108,Tofu Pad Thai,Asian,14.5,11019,4830,3/23/23,12:40:25 PM
3694,108,Tofu Pad Thai,Asian,14.5,11029,4836,3/23/23,12:57:49 PM
3695,108,Tofu Pad Thai,Asian,14.5,11046,4838,3/23/23,1:14:04 PM
3696,108,Tofu Pad Thai,Asian,14.5,11069,4847,3/23/23,4:08:52 PM
3697,108,Tofu Pad Thai,Asian,14.5,11074,4850,3/23/23,4:30:47 PM
3698,108,Tofu Pad Thai,Asian,14.5,11084,4857,3/23/23,5:10:42 PM
3699,108,Tofu Pad Thai,Asian,14.5,11090,4859,3/23/23,5:30:36 PM
3700,108,Tofu Pad Thai,Asian,14.5,11145,4890,3/24/23,12:26:16 PM
3701,108,Tofu Pad Thai,Asian,14.5,11153,4893,3/24/23,12:53:26 PM
3702,108,Tofu Pad Thai,Asian,14.5,11180,4905,3/24/23,4:07:27 PM
3703,108,Tofu Pad Thai,Asian,14.5,11204,4917,3/24/23,5:28:09 PM
3704,108,Tofu Pad Thai,Asian,14.5,11245,4937,3/24/23,10:03:54 PM
3705,108,Tofu Pad Thai,Asian,14.5,11248,4938,3/24/23,10:14:02 PM
3706,108,Tofu Pad Thai,Asian,14.5,11273,4950,3/25/23,12:22:09 PM
3707,108,Tofu Pad Thai,Asian,14.5,11276,4951,3/25/23,12:41:13 PM
3708,108,Tofu Pad Thai,Asian,14.5,11283,4955,3/25/23,1:10:57 PM
3709,108,Tofu Pad Thai,Asian,14.5,11289,4956,3/25/23,1:26:18 PM
3710,108,Tofu Pad Thai,Asian,14.5,11292,4958,3/25/23,1:36:37 PM
3711,108,Tofu Pad Thai,Asian,14.5,11303,4966,3/25/23,4:43:47 PM
3712,108,Tofu Pad Thai,Asian,14.5,11375,4999,3/26/23,11:37:06 AM
3713,108,Tofu Pad Thai,Asian,14.5,11383,5003,3/26/23,11:50:45 AM
3714,108,Tofu Pad Thai,Asian,14.5,11413,5017,3/26/23,1:58:44 PM
3715,108,Tofu Pad Thai,Asian,14.5,11414,5017,3/26/23,1:58:44 PM
3716,108,Tofu Pad Thai,Asian,14.5,11454,5034,3/26/23,4:51:53 PM
3717,108,Tofu Pad Thai,Asian,14.5,11475,5045,3/26/23,6:12:55 PM
3718,108,Tofu Pad Thai,Asian,14.5,11479,5048,3/26/23,6:34:53 PM
3719,108,Tofu Pad Thai,Asian,14.5,11531,5069,3/27/23,12:29:41 PM
3720,108,Tofu Pad Thai,Asian,14.5,11533,5071,3/27/23,12:47:48 PM
3721,108,Tofu Pad Thai,Asian,14.5,11539,5075,3/27/23,1:08:15 PM
3722,108,Tofu Pad Thai,Asian,14.5,11573,5089,3/27/23,4:12:46 PM
3723,108,Tofu Pad Thai,Asian,14.5,11583,5093,3/27/23,4:58:24 PM
3724,108,Tofu Pad Thai,Asian,14.5,11590,5096,3/27/23,5:28:05 PM
3725,108,Tofu Pad Thai,Asian,14.5,11591,5096,3/27/23,5:28:05 PM
3726,108,Tofu Pad Thai,Asian,14.5,11628,5111,3/27/23,6:46:46 PM
3727,108,Tofu Pad Thai,Asian,14.5,11639,5117,3/27/23,7:33:52 PM
3728,108,Tofu Pad Thai,Asian,14.5,11692,5138,3/28/23,12:40:47 PM
3729,108,Tofu Pad Thai,Asian,14.5,11718,5150,3/28/23,3:08:03 PM
3730,108,Tofu Pad Thai,Asian,14.5,11743,5160,3/28/23,4:53:33 PM
3731,108,Tofu Pad Thai,Asian,14.5,11792,5184,3/28/23,8:20:01 PM
3732,108,Tofu Pad Thai,Asian,14.5,11799,5187,3/28/23,8:39:16 PM
3733,108,Tofu Pad Thai,Asian,14.5,11816,5194,3/29/23,11:39:53 AM
3734,108,Tofu Pad Thai,Asian,14.5,11825,5199,3/29/23,12:12:15 PM
3735,108,Tofu Pad Thai,Asian,14.5,11861,5207,3/29/23,2:06:28 PM
3736,108,Tofu Pad Thai,Asian,14.5,11875,5214,3/29/23,3:39:45 PM
3737,108,Tofu Pad Thai,Asian,14.5,11885,5218,3/29/23,4:17:59 PM
3738,108,Tofu Pad Thai,Asian,14.5,11935,5242,3/29/23,7:56:06 PM
3739,108,Tofu Pad Thai,Asian,14.5,11974,5262,3/30/23,1:20:55 PM
3740,108,Tofu Pad Thai,Asian,14.5,11975,5263,3/30/23,1:23:38 PM
3741,108,Tofu Pad Thai,Asian,14.5,12012,5278,3/30/23,4:41:21 PM
3742,108,Tofu Pad Thai,Asian,14.5,12050,5295,3/30/23,7:10:56 PM
3743,108,Tofu Pad Thai,Asian,14.5,12069,5305,3/30/23,9:34:09 PM
3744,108,Tofu Pad Thai,Asian,14.5,12070,5306,3/30/23,9:35:15 PM
3745,108,Tofu Pad Thai,Asian,14.5,12110,5320,3/31/23,1:22:56 PM
3746,108,Tofu Pad Thai,Asian,14.5,12115,5322,3/31/23,1:35:58 PM
3747,108,Tofu Pad Thai,Asian,14.5,12134,5329,3/31/23,2:48:27 PM
3748,108,Tofu Pad Thai,Asian,14.5,12148,5334,3/31/23,3:29:36 PM
3749,108,Tofu Pad Thai,Asian,14.5,12152,5336,3/31/23,3:32:39 PM
3750,108,Tofu Pad Thai,Asian,14.5,12157,5338,3/31/23,4:06:36 PM
3751,108,Tofu Pad Thai,Asian,14.5,12221,5366,3/31/23,9:01:41 PM
3752,109,Korean Beef Bowl,Asian,17.95,1,1,1/1/23,11:38:36 AM
3753,109,Korean Beef Bowl,Asian,17.95,94,38,1/1/23,5:03:00 PM
3754,109,Korean Beef Bowl,Asian,17.95,110,45,1/1/23,5:55:48 PM
3755,109,Korean Beef Bowl,Asian,17.95,125,52,1/1/23,6:53:02 PM
3756,109,Korean Beef Bowl,Asian,17.95,175,76,1/2/23,12:21:17 PM
3757,109,Korean Beef Bowl,Asian,17.95,179,77,1/2/23,12:22:46 PM
3758,109,Korean Beef Bowl,Asian,17.95,202,86,1/2/23,1:40:31 PM
3759,109,Korean Beef Bowl,Asian,17.95,234,100,1/2/23,5:46:17 PM
3760,109,Korean Beef Bowl,Asian,17.95,246,105,1/2/23,6:12:01 PM
3761,109,Korean Beef Bowl,Asian,17.95,256,108,1/2/23,6:25:25 PM
3762,109,Korean Beef Bowl,Asian,17.95,286,120,1/2/23,7:35:07 PM
3763,109,Korean Beef Bowl,Asian,17.95,304,130,1/2/23,9:14:55 PM
3764,109,Korean Beef Bowl,Asian,17.95,314,133,1/2/23,10:00:17 PM
3765,109,Korean Beef Bowl,Asian,17.95,336,143,1/3/23,1:41:36 PM
3766,109,Korean Beef Bowl,Asian,17.95,357,146,1/3/23,2:22:10 PM
3767,109,Korean Beef Bowl,Asian,17.95,364,152,1/3/23,3:09:42 PM
3768,109,Korean Beef Bowl,Asian,17.95,385,161,1/3/23,4:43:46 PM
3769,109,Korean Beef Bowl,Asian,17.95,389,163,1/3/23,4:54:54 PM
3770,109,Korean Beef Bowl,Asian,17.95,404,170,1/3/23,5:21:31 PM
3771,109,Korean Beef Bowl,Asian,17.95,422,179,1/3/23,6:20:14 PM
3772,109,Korean Beef Bowl,Asian,17.95,433,184,1/3/23,6:59:05 PM
3773,109,Korean Beef Bowl,Asian,17.95,505,216,1/4/23,2:31:56 PM
3774,109,Korean Beef Bowl,Asian,17.95,513,220,1/4/23,3:31:59 PM
3775,109,Korean Beef Bowl,Asian,17.95,568,247,1/4/23,8:55:29 PM
3776,109,Korean Beef Bowl,Asian,17.95,571,248,1/4/23,8:58:19 PM
3777,109,Korean Beef Bowl,Asian,17.95,584,255,1/5/23,11:23:35 AM
3778,109,Korean Beef Bowl,Asian,17.95,645,284,1/5/23,4:58:16 PM
3779,109,Korean Beef Bowl,Asian,17.95,690,304,1/5/23,8:07:58 PM
3780,109,Korean Beef Bowl,Asian,17.95,696,306,1/5/23,8:37:40 PM
3781,109,Korean Beef Bowl,Asian,17.95,700,308,1/5/23,9:59:46 PM
3782,109,Korean Beef Bowl,Asian,17.95,705,310,1/6/23,11:40:48 AM
3783,109,Korean Beef Bowl,Asian,17.95,716,314,1/6/23,12:11:58 PM
3784,109,Korean Beef Bowl,Asian,17.95,719,316,1/6/23,12:29:34 PM
3785,109,Korean Beef Bowl,Asian,17.95,724,317,1/6/23,12:31:00 PM
3786,109,Korean Beef Bowl,Asian,17.95,756,330,1/6/23,1:27:11 PM
3787,109,Korean Beef Bowl,Asian,17.95,775,337,1/6/23,3:03:12 PM
3788,109,Korean Beef Bowl,Asian,17.95,792,346,1/6/23,4:30:00 PM
3789,109,Korean Beef Bowl,Asian,17.95,806,351,1/6/23,5:37:29 PM
3790,109,Korean Beef Bowl,Asian,17.95,825,360,1/6/23,6:50:38 PM
3791,109,Korean Beef Bowl,Asian,17.95,838,367,1/6/23,8:05:12 PM
3792,109,Korean Beef Bowl,Asian,17.95,844,370,1/6/23,9:02:30 PM
3793,109,Korean Beef Bowl,Asian,17.95,856,377,1/7/23,12:03:18 PM
